Date,Close,Volume,Predict,SM1,SM2,SM3,SM4
2020-01-02,6.309999942779541,4453600.0,,,,,
2020-01-03,5.880000114440918,3543900.0,,,,,
2020-01-06,5.849999904632568,3394800.0,,,,,
2020-01-07,5.519999980926514,5228000.0,,,,,
2020-01-08,5.71999979019165,5629400.0,,,,,
2020-01-09,5.550000190734863,2643000.0,,,,,
2020-01-10,5.429999828338623,2781400.0,,,,,
2020-01-13,5.429999828338623,3625200.0,,,,,
2020-01-14,4.710000038146973,12561900.0,,,,,
2020-01-15,4.610000133514404,4981100.0,,,,,
2020-01-16,4.619999885559082,4287100.0,,,,,
2020-01-17,4.75,4019500.0,,,,,
2020-01-21,4.590000152587891,3532100.0,,,,,
2020-01-22,4.559999942779541,2627500.0,,,,,
2020-01-23,4.619999885559082,1880200.0,,,,,
2020-01-24,4.320000171661377,4163600.0,,,,,
2020-01-27,4.28000020980835,2122500.0,,,,,
2020-01-28,4.210000038146973,2144900.0,,,,,
2020-01-29,4.130000114440918,1552600.0,,,,,
2020-01-30,3.930000066757202,3006500.0,,,,,
2020-01-31,3.8399999141693115,2891700.0,,,,,
2020-02-03,3.950000047683716,2026200.0,,,,,
2020-02-04,4.070000171661377,3563100.0,,,,,
2020-02-05,4.179999828338623,2641700.0,,,,,
2020-02-06,4.139999866485596,1510300.0,,,,,
2020-02-07,3.809999942779541,2742300.0,,,,,
2020-02-10,3.940000057220459,2777000.0,,,,,
2020-02-11,4.019999980926514,3415000.0,,,,,
2020-02-12,4.190000057220459,4820600.0,,,,,
2020-02-13,4.110000133514404,2081700.0,,,,,
2020-02-14,4.019999980926514,1582700.0,,,,,
2020-02-18,4.059999942779541,1467600.0,,,,,
2020-02-19,4.150000095367432,2593100.0,,,,,
2020-02-20,4.139999866485596,1562300.0,,,,,
2020-02-21,4.039999961853027,1695700.0,,,,,
2020-02-24,3.700000047683716,3566300.0,,,,,
2020-02-25,3.559999942779541,4447900.0,,,,,
2020-02-26,3.390000104904175,4724800.0,,,,,
2020-02-27,3.4700000286102295,3879500.0,,,,,
2020-02-28,3.5999999046325684,4692200.0,,,,,
2020-03-02,3.8299999237060547,3208400.0,,,,,
2020-03-03,3.630000114440918,4282500.0,,,,,
2020-03-04,3.7699999809265137,4257600.0,,,,,
2020-03-05,3.9600000381469727,3599400.0,,,,,
2020-03-06,3.9200000762939453,2096800.0,,,,,
2020-03-09,3.700000047683716,2732000.0,,,,,
2020-03-10,4.230000019073486,4863200.0,,,,,
2020-03-11,4.139999866485596,4414100.0,,,,,
2020-03-12,3.9800000190734863,5123400.0,,,,,
2020-03-13,4.590000152587891,5787200.0,,,,,
2020-03-16,4.369999885559082,4866700.0,,,,,
2020-03-17,4.230000019073486,3562200.0,,,,,
2020-03-18,3.7699999809265137,3651700.0,,,,,
2020-03-19,4.190000057220459,5039500.0,,,,,
2020-03-20,3.759999990463257,7722200.0,,,,,
2020-03-23,3.809999942779541,6009800.0,,,,,
2020-03-24,4.159999847412109,6805600.0,,,,,
2020-03-25,4.170000076293945,3592100.0,,,,,
2020-03-26,4.409999847412109,6185700.0,,,,,
2020-03-27,4.21999979019165,7024800.0,,,,,
2020-03-30,3.6500000953674316,3350600.0,,,,,
2020-03-31,3.5,2300900.0,,,,,
2020-04-01,3.25,4568700.0,,,,,
2020-04-02,2.8499999046325684,4064300.0,,,,,
2020-04-03,2.799999952316284,3830400.0,,,,,
2020-04-06,3.0899999141693115,3340500.0,,,,,
2020-04-07,3.2699999809265137,2836900.0,,,,,
2020-04-08,3.4100000858306885,2884500.0,,,,,
2020-04-09,3.890000104904175,5908600.0,,,,,
2020-04-13,4.739999771118164,6844500.0,,,,,
2020-04-14,5.949999809265137,13506600.0,,,,,
2020-04-15,5.269999980926514,7499900.0,,,,,
2020-04-16,5.03000020980835,3371900.0,,,,,
2020-04-17,4.880000114440918,5653200.0,,,,,
2020-04-20,5.610000133514404,6085000.0,,,,,
2020-04-21,4.78000020980835,4142100.0,,,,,
2020-04-22,4.889999866485596,2677800.0,,,,,
2020-04-23,4.699999809265137,2265900.0,,,,,
2020-04-24,4.769999980926514,2236200.0,,,,,
2020-04-27,5.820000171661377,7275100.0,,,,,
2020-04-28,5.639999866485596,5200200.0,,,,,
2020-04-29,6.039999961853027,3369600.0,,,,,
2020-04-30,5.730000019073486,2173300.0,,,,,
2020-05-01,6.050000190734863,4005600.0,,,,,
2020-05-04,5.480000019073486,4068100.0,,,,,
2020-05-05,5.389999866485596,2105900.0,,,,,
2020-05-06,4.929999828338623,3369600.0,,,,,
2020-05-07,4.869999885559082,2500800.0,,,,,
2020-05-08,4.980000019073486,2353700.0,,,,,
2020-05-11,4.760000228881836,1699200.0,,,,,
2020-05-12,4.539999961853027,2639200.0,,,,,
2020-05-13,4.210000038146973,2882900.0,,,,,
2020-05-14,4.130000114440918,2004900.0,,,,,
2020-05-15,4.21999979019165,1940600.0,,,,,
2020-05-18,4.579999923706055,2371700.0,,,,,
2020-05-19,4.440000057220459,1840700.0,,,,,
2020-05-20,4.429999828338623,2543600.0,,,,,
2020-05-21,4.440000057220459,1971900.0,,,,,
2020-05-22,4.179999828338623,2379900.0,,,,,
2020-05-26,4.420000076293945,3545700.0,,,,,
2020-05-27,4.690000057220459,3146600.0,,,,,
2020-05-28,4.329999923706055,2183900.0,,,,,
2020-05-29,4.059999942779541,3973500.0,,,,,
2020-06-01,4.130000114440918,2611600.0,,,,,
2020-06-02,4.179999828338623,2369400.0,,,,,
2020-06-03,4.440000057220459,3037400.0,,,,,
2020-06-04,4.46999979019165,3514300.0,,,,,
2020-06-05,4.139999866485596,6274400.0,,,,,
2020-06-08,5.010000228881836,10133700.0,,,,,
2020-06-09,4.960000038146973,8073400.0,,,,,
2020-06-10,5.070000171661377,10606400.0,,,,,
2020-06-11,4.369999885559082,6236000.0,,,,,
2020-06-12,4.71999979019165,4378200.0,,,,,
2020-06-15,4.690000057220459,3909000.0,,,,,
2020-06-16,4.639999866485596,3121300.0,,,,,
2020-06-17,4.760000228881836,3593500.0,,,,,
2020-06-18,4.949999809265137,3423800.0,,,,,
2020-06-19,4.880000114440918,7366600.0,,,,,
2020-06-22,4.869999885559082,3178900.0,,,,,
2020-06-23,4.829999923706055,3205400.0,,,,,
2020-06-24,4.409999847412109,2976200.0,,,,,
2020-06-25,4.460000038146973,2450800.0,,,,,
2020-06-26,4.349999904632568,3801200.0,,,,,
2020-06-29,4.380000114440918,2131200.0,,,,,
2020-06-30,4.340000152587891,3889000.0,,,,,
2020-07-01,4.440000057220459,2303700.0,,,,,
