Date,Close,Volume,Predict,SM1,SM2,SM3,SM4
2020-01-02,7.4145121574401855,4545900.0,,,,,
2020-01-03,7.275365829467773,2218000.0,,,,,
2020-01-06,7.076585292816162,2903400.0,,,,,
2020-01-07,7.086524486541748,3205300.0,,,,,
2020-01-08,6.579634189605713,6557000.0,,,,,
2020-01-09,6.420609951019287,6794300.0,,,,,
2020-01-10,6.430548667907715,5203600.0,,,,,
2020-01-13,6.519999980926514,2836800.0,,,,,
2020-01-14,6.808231830596924,2713100.0,,,,,
2020-01-15,7.066646575927734,4660300.0,,,,,
2020-01-16,7.285305023193359,3350400.0,,,,,
2020-01-17,7.235610008239746,2016900.0,,,,,
2020-01-21,7.136219501495361,1831400.0,,,,,
2020-01-22,6.927499771118164,2716900.0,,,,,
2020-01-23,6.7585368156433105,2029300.0,,,,,
2020-01-24,6.698902130126953,2282800.0,,,,,
2020-01-27,6.321219444274902,3163600.0,,,,,
2020-01-28,6.748597621917725,2094700.0,,,,,
2020-01-29,6.728719711303711,1438200.0,,,,,
2020-01-30,6.798292636871338,1640600.0,,,,,
2020-01-31,6.480244159698486,1883300.0,,,,,
2020-02-03,6.410670757293701,1405700.0,,,,,
2020-02-04,6.6094512939453125,2004400.0,,,,,
2020-02-05,6.957317352294922,2167200.0,,,,,
2020-02-06,6.708841323852539,2713400.0,,,,,
2020-02-07,6.510061264038086,2063000.0,,,,,
2020-02-10,6.748597621917725,1360300.0,,,,,
2020-02-11,6.897683143615723,1568500.0,,,,,
2020-02-12,6.81817102432251,1922100.0,,,,,
2020-02-13,6.957317352294922,1553400.0,,,,,
2020-02-14,7.056707382202148,1706000.0,,,,,
2020-02-18,6.997073173522949,2142800.0,,,,,
2020-02-19,7.2654266357421875,2308500.0,,,,,
2020-02-20,7.712683200836182,3649100.0,,,,,
2020-02-21,7.4145121574401855,3034300.0,,,,,
2020-02-24,7.007012367248535,3210900.0,,,,,
2020-02-25,6.510061264038086,4181000.0,,,,,
2020-02-26,5.89384126663208,7176800.0,,,,,
2020-02-27,6.052865982055664,6294000.0,,,,,
2020-02-28,6.221829414367676,7555900.0,,,,,
2020-03-02,6.072743892669678,4585400.0,,,,,
2020-03-03,5.77457332611084,3843000.0,,,,,
2020-03-04,5.784512519836426,4483700.0,,,,,
2020-03-05,4.889999866485596,5853100.0,,,,,
