Date,Close,Volume,Predict,SM1,SM2,SM3,SM4
6/9/2020,4.960000038,8073400,,,,,
6/10/2020,5.070000172,10606400,,,,,
6/11/2020,4.369999886,6236000,,,,,
6/12/2020,4.71999979,4378200,,,,,
6/15/2020,4.690000057,3909000,,,,,
6/16/2020,4.639999866,3121300,,,,,
6/17/2020,4.760000229,3593500,,,,,
6/18/2020,4.949999809,3423800,,,,,
6/19/2020,4.880000114,7366600,,,,,
6/22/2020,4.869999886,3178900,,,,,
6/23/2020,4.829999924,3205400,,,,,
6/24/2020,4.409999847,2976200,,,,,
6/25/2020,4.460000038,2450800,,,,,
6/26/2020,4.349999905,3801200,,,,,
6/29/2020,4.380000114,2131200,,,,,
6/30/2020,4.340000153,3889000,,,,,
7/1/2020,4.440000057,2303700,,,,,
7/2/2020,4.289999962,1887600,,,,,
7/6/2020,4.239999771,2140900,,,,,
7/7/2020,4.090000153,2456600,,,,,
7/8/2020,4.260000229,2052800,,,,,
7/9/2020,4.210000038,1992600,,,,,
7/10/2020,4.340000153,1410800,,,,,
7/13/2020,4.260000229,4216200,,,,,
7/14/2020,4.079999924,2261600,,,,,
7/15/2020,4.190000057,1474100,,,,,
7/16/2020,4.170000076,1330100,,,,,
7/17/2020,3.960000038,3065900,,,,,
7/20/2020,3.849999905,3401100,,,,,
7/21/2020,4.010000229,3341000,,,,,
7/22/2020,4.110000134,2523500,,,,,
7/23/2020,4.110000134,3237200,,,,,
7/24/2020,4.03000021,2215900,,,,,
7/27/2020,4.010000229,2472700,,,,,
7/28/2020,3.940000057,4555400,,,,,
7/29/2020,4.059999943,2879600,,,,,
7/30/2020,4.099999905,2398500,,,,,
7/31/2020,4.010000229,1879400,,,,,
8/3/2020,4.150000095,2517600,,,,,
8/4/2020,4.429999828,10361400,,,,,
8/5/2020,4.630000114,4925700,,,,,
8/6/2020,4.429999828,1901200,,,,,
8/7/2020,4.159999847,3341100,,,,,
8/10/2020,4.329999924,4561800,,,,,
8/11/2020,4.349999905,3138800,,,,,
8/12/2020,4.519999981,3057600,,,,,
8/13/2020,4.639999866,2128300,,,,,
8/14/2020,4.75,3474400,,,,,
8/17/2020,4.630000114,2371000,,,,,
8/18/2020,4.809999943,3834400,,,,,
8/19/2020,4.71999979,2612600,,,,,
8/20/2020,4.610000134,2441200,,,,,
8/21/2020,5.03000021,10642600,,,,,
8/24/2020,4.869999886,4585400,,,,,
8/25/2020,4.980000019,2998700,,,,,
8/26/2020,5.110000134,2779700,,,,,
8/27/2020,5.25,3384400,,,,,
8/28/2020,5.389999866,4236900,,,,,
8/31/2020,6.679999828,37976000,,,,,
9/1/2020,7.650000095,23211000,,,,,
9/2/2020,7.710000038,13011100,,,,,
9/3/2020,7.820000172,14344500,,,,,
9/4/2020,7.650000095,7662000,,,,,
9/8/2020,7.699999809,9816600,,,,,
9/9/2020,7.349999905,9068100,,,,,
9/10/2020,6.230000019,15558300,,,,,
9/11/2020,6.090000153,6061200,,,,,
9/14/2020,6.909999847,10119000,,,,,
9/15/2020,7.090000153,5743500,,,,,
9/16/2020,8.680000305,19256300,,,,,
9/17/2020,9.199999809,17026700,,,,,
9/18/2020,9.470000267,17407500,,,,,
9/21/2020,8.75,7639800,,,,,
9/22/2020,10.56000042,34752500,,,,,
9/23/2020,10.03999996,10651200,,,,,
9/24/2020,9.140000343,7938800,,,,,
9/25/2020,10.02000046,7515200,,,,,
9/28/2020,10.09000015,6764300,,,,,
9/29/2020,10.35000038,5237600,,,,,
9/30/2020,10.19999981,6079000,,,,,
10/1/2020,9.770000458,4554100,,,,,
10/2/2020,9.390000343,4340500,,,,,
10/5/2020,9.460000038,2805000,,,,,
10/6/2020,9.130000114,4535400,,,,,
10/7/2020,9.359999657,3308600,,,,,
10/8/2020,13.48999977,76453600,,,,,
10/9/2020,12.02000046,77152800,,,,,
10/12/2020,11.80000019,23655700,,,,,
10/13/2020,11.88000011,10179700,,,,,
10/14/2020,12.25,10776800,,,,,
10/15/2020,13.82999992,39894800,,,,,
10/16/2020,13.31000042,11651600,,,,,
10/19/2020,13.90999985,13169100,,,,,
10/20/2020,13.85999966,6604000,,,,,
10/21/2020,14.10000038,5361900,,,,,
10/22/2020,14.90999985,16212200,,,,,
10/23/2020,15,6507300,,,,,
10/26/2020,13.44999981,13376300,,,,,
10/27/2020,12.68999958,7231000,,,,,
10/28/2020,11.81999969,6388600,,,,,
10/29/2020,11.72999954,4165800,,,,,
10/30/2020,10.47000027,11546900,,,,,
11/2/2020,10.75,5227000,,,,,
11/3/2020,11.56999969,7454500,,,,,
11/4/2020,10.90999985,5807900,,,,,
11/5/2020,11.44999981,4705200,,,,,
11/6/2020,11.85999966,5518200,,,,,
11/9/2020,11.48999977,6244900,,,,,
11/10/2020,11.10000038,3826000,,,,,
11/11/2020,11.75,4882600,,,,,
11/12/2020,11.13000011,4353300,,,,,
11/13/2020,11.01000023,3535900,,,,,
11/16/2020,12.06000042,9774800,,,,,
11/17/2020,11.63000011,6678200,,,,,
11/18/2020,11.56999969,3169200,,,,,
11/19/2020,12.46000004,11787600,,,,,
11/20/2020,12.71000004,8395400,,,,,
11/23/2020,13.89999962,9599100,,,,,
11/24/2020,13.67000008,7183200,,,,,
11/25/2020,14.75,8860100,,,,,
11/27/2020,16.07999992,12504200,,,,,
11/30/2020,16.55999947,31983500,,,,,
12/1/2020,15.80000019,12666000,,,,,
12/2/2020,16.57999992,7883400,,,,,
12/3/2020,16.12000084,6295000,,,,,
12/4/2020,16.89999962,8972700,,,,,
12/7/2020,16.35000038,7386300,,,,,
12/8/2020,16.94000053,16120200,,,,,
12/9/2020,13.65999985,24357900,,,,,
12/10/2020,14.11999989,7558900,,,,,
12/11/2020,13.31000042,7496900,,,,,
12/14/2020,12.72000027,10007100,,,,,
12/15/2020,13.85000038,8192900,,,,,
12/16/2020,13.85000038,5865100,,,,,
12/17/2020,14.82999992,8194900,,,,,
12/18/2020,15.63000011,16618800,,,,,
12/21/2020,15.52999973,9876100,,,,,
12/22/2020,19.45999908,30652700,,,,,
12/23/2020,20.56999969,25830300,,,,,
12/24/2020,20.14999962,6262200,,,,,
12/28/2020,20.98999977,8965900,,,,,
12/29/2020,19.37999916,9241400,,,,,
12/30/2020,19.26000023,5934400,,,,,
12/31/2020,18.84000015,6922700,,,,,
1/4/2021,17.25,10022500,,,,,
1/5/2021,17.37000084,4961500,,,,,
1/6/2021,18.36000061,6056200,,,,,
1/7/2021,18.07999992,6129300,,,,,
1/8/2021,17.69000053,6482000,,,,,
1/11/2021,19.94000053,14927600,,,,,
1/12/2021,19.95000076,7060700,,,,,
1/13/2021,31.39999962,144501700,,,,,
1/14/2021,39.90999985,93717400,,,,,
1/15/2021,35.5,46866400,,,,,
1/19/2021,39.36000061,74721900,,,,,
1/20/2021,39.11999893,33471800,,,,,
1/21/2021,43.02999878,57079800,,,,,
1/22/2021,65.01000214,197157900,,,,,
1/25/2021,76.79000092,177874000,,,,,
1/26/2021,147.9799957,178588000,,,,,
1/27/2021,347.5100098,93396700,,,,,
1/28/2021,193.6000061,58815800,,,,,
1/29/2021,325,50259200,,,,,
2/1/2021,225,37382200,,,,,
2/2/2021,90,78183100,,,,,
2/3/2021,92.41000366,42698500,,,,,
2/4/2021,53.5,62427300,,,,,
2/5/2021,63.77000046,80886300,,,,,
2/8/2021,60,25687300,,,,,
2/9/2021,50.31000137,26843100,,,,,
2/10/2021,51.20000076,36455000,,,,,
2/11/2021,51.09999847,12997400,,,,,
2/12/2021,52.40000153,14498000,,,,,
2/16/2021,49.50999832,8175000,,,,,
2/17/2021,45.93999863,9186800,,,,,
2/18/2021,40.68999863,23990600,,,,,
2/19/2021,40.59000015,14828200,,,,,
2/22/2021,46,19476000,,,,,
2/23/2021,44.97000122,7565200,,,,,
2/24/2021,91.70999908,83111700,,,,,
2/25/2021,108.7300034,150308800,,,,,
2/26/2021,101.7399979,91963000,,,,,
3/1/2021,120.4000015,49597300,,,,,
3/2/2021,118.1800003,33640400,,,,,
3/3/2021,124.1800003,19173700,,,,,
3/4/2021,132.3500061,32473600,,,,,
3/8/2021,,,57.29,,,,
3/9/2021,,,57.49,,,,
3/10/2021,,,57.68,,,,
3/11/2021,,,57.88,,,,
3/12/2021,,,58.08,,,,
3/15/2021,,,58.67,,,,
3/16/2021,,,58.87,,,,
3/17/2021,,,59.07,,,,
3/18/2021,,,59.26,,,,
3/19/2021,,,59.46,,,,
