,ID,SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJCLOSE
997,,MSFT,2016-11-29,56.9862,57.7462,56.8562,57.4262,22366700.0,57.4262
998,,MSFT,2016-07-07,47.7173,47.9073,47.3673,47.6773,19585200.0,47.6773
999,,MSFT,2015-10-26,47.5821,49.3721,47.5521,49.3021,64633300.0,49.3021
1000,,MSFT,2015-10-15,42.7225,42.7425,42.2425,42.7225,27189400.0,42.7225
1001,,MSFT,2015-06-12,41.7536,42.0036,41.4336,41.5036,23931000.0,41.5036
1002,,MSFT,2014-07-16,37.2026,39.0027,37.1726,38.7727,63318000.0,38.7727
1003,,MSFT,2014-06-06,36.4857,36.6657,36.2457,36.4857,24060500.0,36.4857
1004,,MSFT,2013-07-11,29.8031,30.5731,29.7031,30.4931,53638300.0,30.4931
1005,,MSFT,2013-06-28,29.3506,29.7606,29.3106,29.5106,65545500.0,29.5106
1006,,MSFT,2013-05-10,27.7155,27.7655,27.3655,27.7355,36394900.0,27.7355
1007,,MSFT,2013-01-29,23.3796,23.6896,23.1596,23.5696,49242600.0,23.5696
1008,,MSFT,2013-01-02,22.8715,23.3515,22.7715,23.2415,52899300.0,23.2415
1009,,MSFT,2012-09-27,25.182,25.412,24.902,25.172,47129900.0,25.172
1010,,MSFT,2012-07-13,23.7379,24.4579,23.6979,24.3679,39085000.0,24.3679
1011,,MSFT,2012-05-17,24.9115,25.1315,24.6315,24.6415,48484000.0,24.6415
1012,,MSFT,2012-01-05,22.3514,22.7014,22.2614,22.6514,56081400.0,22.6514
1013,,MSFT,2011-08-16,20.4596,20.8296,20.2896,20.5896,54251500.0,20.5896
1014,,MSFT,2010-10-11,19.6322,19.6322,19.3922,19.4822,27587800.0,19.4822
1015,,MSFT,2010-08-27,18.9093,19.0493,18.5393,18.9593,60939400.0,18.9593
1016,,MSFT,2010-04-07,22.8362,23.2362,22.8162,23.0262,58318800.0,23.0262
1017,,MSFT,2010-03-05,22.5,22.52,22.26,22.43,56001800.0,22.43
1018,,MSFT,2009-12-11,23.4295,23.4595,23.2495,23.3095,43744200.0,23.3095
1019,,MSFT,2009-06-03,16.3795,16.8295,16.3596,16.7995,56039600.0,16.7995
1020,,MSFT,2009-05-07,15.4821,15.5121,14.6621,14.8421,68727200.0,14.8421
1021,,MSFT,2008-11-13,15.0045,16.1045,13.5945,16.1045,148413700.0,16.1045
1022,,MSFT,2008-10-06,19.5983,19.9583,18.1083,18.8783,146374600.0,18.8783
1023,,MSFT,2008-07-11,18.9699,19.4499,18.6799,19.0599,69532600.0,19.0599
1024,,MSFT,2008-06-19,21.4578,22.0978,21.2378,21.8378,62037800.0,21.8378
1025,,MSFT,2008-06-06,21.2508,21.4308,20.7508,20.7508,78500800.0,20.7508
1026,,MSFT,2008-05-02,22.3408,22.3708,21.6108,21.9908,66024200.0,21.9908
1027,,MSFT,2008-01-30,24.4833,24.7233,23.9733,24.1233,106432600.0,24.1233
1028,,MSFT,2007-11-29,25.1546,25.5046,24.8846,25.1646,53633600.0,25.1646
1029,,MSFT,2007-09-05,21.436,21.516,21.206,21.266,47669800.0,21.266
1030,,MSFT,2007-08-15,21.1223,21.8723,20.9323,20.9823,48117700.0,20.9823
1031,,MSFT,2007-05-29,22.6106,22.9506,22.5106,22.9106,42373100.0,22.9106
1032,,MSFT,2007-05-25,22.4799,22.8599,22.3799,22.6799,47726500.0,22.6799
1033,,MSFT,2007-04-19,20.9291,21.4791,20.8491,21.2791,43648800.0,21.2791
1034,,MSFT,2007-02-08,21.6069,22.1669,21.5669,21.6269,48749000.0,21.6269
1035,,MSFT,2006-10-30,20.8355,21.3255,20.8055,21.0155,47296800.0,21.0155
1036,,MSFT,2006-07-31,17.6678,18.0178,17.6078,17.6578,40254400.0,17.6578
1037,,MSFT,2006-06-22,16.9718,17.0818,16.6918,16.7918,76590600.0,16.7918
1038,,MSFT,2006-05-11,17.4651,17.5451,16.9051,16.9751,92916700.0,16.9751
1039,,MSFT,2006-02-14,19.1768,19.4468,19.1168,19.4168,58432900.0,19.4168
1040,,MSFT,2006-01-20,19.842,19.842,19.092,19.242,79165900.0,19.242
1041,,MSFT,2005-11-16,19.951,20.351,19.911,20.211,86277000.0,20.211
1042,,MSFT,2005-07-29,18.7195,18.9395,18.5295,18.5495,59524400.0,18.5495
1043,,MSFT,2005-07-07,17.7842,17.9142,17.7042,17.8542,80082900.0,17.8542
1044,,MSFT,2005-04-28,18.0233,18.1233,17.6433,17.6533,83623100.0,17.6533
1045,,MSFT,2005-01-05,19.3362,19.5962,19.2562,19.2762,72463500.0,19.2762
1046,,MSFT,2004-12-20,19.4585,19.5985,19.3385,19.3985,85552800.0,19.3985
1047,,MSFT,2004-11-19,19.5038,19.5438,19.3138,19.3338,85808600.0,19.3338
1048,,MSFT,2004-10-08,18.1866,18.4166,18.0566,18.0766,49556600.0,18.0766
1049,,MSFT,2004-09-29,17.4918,17.9218,17.4618,17.8118,61529300.0,17.8118
1050,,MSFT,2004-06-29,18.0319,18.4319,18.0319,18.3519,55371700.0,18.3519
1051,,MSFT,2004-03-23,16.0508,16.0608,15.5108,15.5508,91696300.0,15.5508
1052,,MSFT,2003-12-17,17.4117,17.4517,17.2217,17.4117,53712300.0,17.4117
1053,,MSFT,2003-09-02,16.8955,17.4955,16.6655,17.4555,74168900.0,17.4555
1054,,MSFT,2003-06-23,16.8678,16.9678,16.2178,16.5078,52584500.0,16.5078
1055,,MSFT,2003-03-25,16.4321,16.5821,15.8621,16.3221,63595100.0,16.3221
1056,,MSFT,2002-10-24,17.4145,17.4195,16.1845,16.3495,95833400.0,16.3495
1057,,MSFT,2002-09-16,15.1585,15.4235,14.8835,15.2485,50166200.0,15.2485
1058,,MSFT,2002-07-30,15.0756,15.7156,14.9656,15.3506,122690600.0,15.3506
1059,,MSFT,2002-07-12,17.3056,17.4856,16.3606,16.5506,95733800.0,16.5506
1060,,MSFT,2002-04-24,17.3358,17.6258,16.9108,16.9208,61220400.0,16.9208
1061,,MSFT,2002-03-27,18.6497,19.1897,18.5447,18.9697,47318400.0,18.9697
1062,,MSFT,2002-03-14,19.9978,20.0478,19.4528,19.5378,51819600.0,19.5378
1063,,MSFT,2001-11-06,19.6339,20.7539,19.3639,20.6739,68612000.0,20.6739
1064,,MSFT,2001-10-10,16.7605,17.8355,16.4605,17.7155,86349200.0,17.7155
1065,,MSFT,2001-09-20,16.9945,17.1245,16.1545,16.1995,117983200.0,16.1995
1066,,MSFT,2001-09-10,17.0461,18.5611,16.9361,18.3761,84471800.0,18.3761
1067,,MSFT,2000-11-14,21.5546,22.4608,21.2108,21.9608,84218600.0,21.9608
1068,,MSFT,2000-05-01,23.1556,23.7181,22.5619,23.4369,107811000.0,23.4369
1069,,MSFT,2000-01-19,35.898,36.398,33.648,34.148,97568200.0,34.148
1070,,MSFT,1999-10-29,28.9779,30.2592,28.8842,29.5404,79452600.0,29.5404
1071,,MSFT,1999-06-22,28.5744,28.5744,27.4806,27.6056,38751000.0,27.6056
1072,,MSFT,1999-05-05,25.252,25.627,23.9082,25.252,67028200.0,25.252
1073,,MSFT,1999-01-27,27.8762,28.3606,26.8762,26.9075,98048000.0,26.9075
1074,,MSFT,1998-11-03,16.8629,17.1285,16.6754,16.7848,36546800.0,16.7848
1075,,MSFT,1998-10-09,14.5365,15.4896,14.3021,15.4583,72661600.0,15.4583
1076,,MSFT,1998-09-16,17.1854,17.3416,16.7479,17.2635,42886800.0,17.2635
1077,,MSFT,1998-08-26,17.6335,18.2585,17.5397,17.9616,44804400.0,17.9616
1078,,MSFT,1998-05-11,13.9125,13.9282,13.3969,13.4438,51474400.0,13.4438
1079,,MSFT,1998-01-15,10.3144,10.6425,10.2519,10.5566,50622400.0,10.5566
1080,,MSFT,1998-01-12,9.7228,10.3947,9.6915,10.3322,78393600.0,10.3322
1081,,MSFT,1997-11-06,10.685,10.7163,10.4975,10.5366,40266400.0,10.5366
1082,,MSFT,1997-10-09,11.0304,11.1711,10.9836,11.0851,34672800.0,11.0851
1083,,MSFT,1997-08-28,10.7163,10.7475,10.5288,10.5366,43641600.0,10.5366
1084,,MSFT,1997-08-19,10.5673,11.0986,10.5517,11.0752,91013600.0,11.0752
1085,,MSFT,1997-07-30,11.2128,11.369,11.0722,11.2597,78324000.0,11.2597
1086,,MSFT,1997-01-31,8.1224,8.2943,7.9974,8.1381,86516000.0,8.1381
1087,,MSFT,1997-01-23,7.9815,8.1846,7.5284,7.5596,105048000.0,7.5596
1088,,MSFT,1996-06-10,4.8355,4.8511,4.772,4.812,45819200.0,4.812
1089,,MSFT,1996-05-29,4.688,4.7427,4.6412,4.6724,33569600.0,4.6724
1090,,MSFT,1996-02-29,3.9564,4.0267,3.9291,3.9369,61723200.0,3.9369
1091,,MSFT,1995-02-28,2.4429,2.5289,2.4351,2.5132,52544000.0,2.5132
1092,,MSFT,1995-02-15,2.3844,2.4625,2.3532,2.4235,147001600.0,2.4235
1093,,MSFT,1994-12-01,2.4997,2.5485,2.4919,2.4958,43096000.0,2.4958
1094,,MSFT,1994-08-11,2.1181,2.2509,2.1181,2.2041,81428800.0,2.2041
1095,,MSFT,1994-07-25,2.0068,2.0693,1.9834,2.042,51513600.0,2.042
1096,,MSFT,1994-02-25,1.5922,1.6235,1.5766,1.6156,52995200.0,1.6156
1097,,MSFT,1994-02-17,1.58,1.5956,1.5487,1.5683,85017600.0,1.5683
1098,,MSFT,1994-02-01,1.694,1.7175,1.6784,1.6979,44003200.0,1.6979
1099,,MSFT,1993-12-03,1.6479,1.7338,1.6401,1.7104,114502400.0,1.7104
1100,,MSFT,1993-11-02,1.6319,1.6397,1.5772,1.6007,42422400.0,1.6007
1101,,MSFT,1993-10-13,1.6762,1.6918,1.598,1.6605,62409600.0,1.6605
1102,,MSFT,1993-02-26,1.6904,1.7138,1.6513,1.663,29833600.0,1.663
1103,,MSFT,1993-01-26,1.7709,1.8178,1.7396,1.7553,42345600.0,1.7553
1104,,MSFT,1992-09-24,1.5694,1.6085,1.5694,1.6007,36953600.0,1.6007
1105,,MSFT,1991-03-21,0.9059,0.9233,0.8295,0.84,119187200.0,0.84
1106,,MSFT,1991-01-22,0.7983,0.8174,0.767,0.7879,113715200.0,0.7879
1107,,MSFT,1990-06-08,0.6307,0.655,0.6238,0.6516,63766400.0,0.6516
1108,,MSFT,1990-03-01,0.4328,0.4554,0.4328,0.4433,76867200.0,0.4433
1109,,MSFT,1989-12-27,0.3806,0.3875,0.3754,0.3823,62796800.0,0.3823
1110,,MSFT,1989-06-27,0.2449,0.2483,0.2379,0.2388,35897600.0,0.2388
1111,,MSFT,1989-02-09,0.2704,0.2895,0.2687,0.2826,199036800.0,0.2826
1112,,MSFT,1988-12-12,0.2195,0.2213,0.21,0.21,38892800.0,0.21
1113,,MSFT,1988-11-02,0.2199,0.2199,0.206,0.2094,221801600.0,0.2094
1114,,MSFT,1988-08-08,0.2395,0.2395,0.2326,0.236,148320000.0,0.236
1115,,MSFT,1988-02-22,0.2604,0.2621,0.2552,0.2604,52227200.0,0.2604
1116,,MSFT,1988-01-14,0.2563,0.2615,0.2476,0.2493,40608000.0,0.2493
1117,,MSFT,1988-01-07,0.2508,0.269,0.2473,0.2682,90675200.0,0.2682
1118,,MSFT,1987-10-30,0.2205,0.2379,0.2118,0.2205,168480000.0,0.2205
1119,,MSFT,1987-10-27,0.1794,0.195,0.169,0.1828,234720000.0,0.1828
1120,,MSFT,1987-09-01,0.2672,0.2698,0.2498,0.2515,93859200.0,0.2515
1121,,MSFT,1987-08-27,0.2557,0.2583,0.2513,0.2565,72432000.0,0.2565
1122,,MSFT,1987-08-05,0.2042,0.2199,0.2034,0.2155,211190400.0,0.2155
1123,,MSFT,1987-05-28,0.2342,0.2585,0.2333,0.2576,108662400.0,0.2576
1124,,MSFT,1987-05-20,0.247,0.247,0.2349,0.2427,228355200.0,0.2427
1125,,MSFT,1987-05-12,0.2779,0.2823,0.2571,0.2632,148464000.0,0.2632
1126,,MSFT,1987-04-10,0.2098,0.2124,0.2089,0.2119,43372800.0,0.2119
1127,,MSFT,1987-03-13,0.1942,0.1964,0.1773,0.1834,105120000.0,0.1834
1128,,MSFT,1987-02-05,0.1602,0.1619,0.1559,0.1585,42652800.0,0.1585
1129,,MSFT,1986-12-16,0.1022,0.1057,0.1022,0.1031,77299200.0,0.1031
1130,,MSFT,1986-10-16,0.0776,0.0784,0.0767,0.0776,21859200.0,0.0776
1131,,MSFT,1986-09-19,0.0659,0.0668,0.0651,0.0659,2505600.0,0.0659
1132,,MSFT,1986-04-30,0.0741,0.0749,0.0689,0.0715,30902400.0,0.0715
1133,,MSFT,2020-03-31,158.5827,163.9627,155.7427,156.8927,77927200.0,156.8927
1134,,MSFT,2020-02-21,182.2445,182.5745,176.3245,177.6645,48572600.0,177.6645
1135,,MSFT,2020-01-02,157.5124,159.4624,157.0624,159.3524,22622100.0,159.3524
1136,,MSFT,2019-08-30,137.5982,137.6282,134.7182,136.3082,23940100.0,136.3082
1137,,MSFT,2018-09-07,105.3567,105.8467,104.3567,105.3367,22498600.0,105.3367
1138,,MSFT,2018-02-28,91.6078,92.4778,90.3978,90.5378,31167300.0,90.5378
1139,,MSFT,2017-12-08,80.3491,81.2991,80.0491,80.8791,24489100.0,80.8791
1140,,MSFT,2017-01-31,60.9827,61.2727,60.3827,60.7727,25270500.0,60.7727
1141,,MSFT,2017-01-26,60.2655,60.6855,59.6955,60.4155,43554600.0,60.4155
1142,,MSFT,2016-12-27,59.4149,60.2749,59.4149,59.4849,11763200.0,59.4849
1143,,MSFT,2016-11-02,55.8809,55.9909,55.3609,55.4909,22147000.0,55.4909
1144,,MSFT,2016-06-06,48.2333,48.5933,48.1333,48.3733,18243300.0,48.3733
1145,,MSFT,2016-02-03,48.8123,48.9523,46.8223,47.7223,57559800.0,47.7223
1146,,MSFT,2015-08-19,42.5289,42.8289,42.0489,42.3589,31485500.0,42.3589
1147,,MSFT,2015-05-18,43.0355,43.2756,42.6656,43.0655,24136500.0,43.0655
1148,,MSFT,2015-04-09,36.9781,37.3481,36.9781,37.2081,25723900.0,37.2081
1149,,MSFT,2015-03-26,36.9759,37.3659,36.6759,36.9659,37495600.0,36.9659
1150,,MSFT,2015-02-26,39.4524,39.6924,39.3524,39.5224,28957300.0,39.5224
1151,,MSFT,2014-12-05,43.5264,43.6764,43.0864,43.1264,27313400.0,43.1264
1152,,MSFT,2014-07-23,40.0475,40.0475,39.2175,39.4675,52362900.0,39.4675
1153,,MSFT,2014-04-10,35.4584,35.7084,34.1084,34.3784,45960800.0,34.3784
1154,,MSFT,2013-06-11,29.9769,30.1069,29.6069,29.7669,39435900.0,29.7669
1155,,MSFT,2012-12-06,22.5726,22.7426,22.3726,22.4926,39182300.0,22.4926
1156,,MSFT,2012-09-18,25.9433,26.0533,25.8733,26.0233,34542700.0,26.0233
1157,,MSFT,2012-08-09,25.1782,25.4382,25.0882,25.2882,24920800.0,25.2882
1158,,MSFT,2012-06-14,24.3164,24.4464,23.8664,24.3264,39458900.0,24.3264
1159,,MSFT,2012-03-06,25.9765,26.4165,25.9265,25.9965,51932900.0,25.9965
1160,,MSFT,2011-09-16,21.9572,22.1772,21.7372,22.0272,89681500.0,22.0272
1161,,MSFT,2011-08-23,19.3879,20.1079,19.3879,20.0779,59670600.0,20.0779
1162,,MSFT,2011-06-09,19.3886,19.4186,19.1986,19.3386,42878700.0,19.3386
1163,,MSFT,2010-11-01,21.282,21.622,21.102,21.352,61912100.0,21.352
1164,,MSFT,2010-10-07,19.5247,19.6547,19.1847,19.4347,50096100.0,19.4347
1165,,MSFT,2010-09-07,19.1231,19.3231,18.9431,18.9831,51928700.0,18.9831
1166,,MSFT,2010-08-24,19.0965,19.3565,19.0065,19.0465,66522500.0,19.0465
1167,,MSFT,2009-12-01,22.9444,23.4744,22.8344,23.4344,49904200.0,23.4344
1168,,MSFT,2009-11-20,23.1699,23.2799,22.9399,23.1299,42647100.0,23.1299
1169,,MSFT,2009-11-05,22.184,22.404,21.944,22.134,52681700.0,22.134
1170,,MSFT,2009-08-26,19.1264,19.2864,18.9564,19.0864,41079000.0,19.0864
1171,,MSFT,2009-07-09,17.5585,17.7185,17.2785,17.3485,46981200.0,17.3485
1172,,MSFT,2009-05-28,15.68,15.99,15.41,15.81,45480800.0,15.81
1173,,MSFT,2009-04-13,15.1495,15.3095,14.8295,15.0495,44444700.0,15.0495
1174,,MSFT,2008-10-15,18.2931,18.7631,16.9931,17.1731,113280200.0,17.1731
1175,,MSFT,2008-06-26,21.2271,21.3971,20.9471,20.9471,67049100.0,20.9471
1176,,MSFT,2008-02-29,20.9466,21.0866,20.2766,20.4566,117411400.0,20.4566
1177,,MSFT,2007-06-25,21.9233,22.2233,21.8333,21.9433,53905800.0,21.9433
1178,,MSFT,2007-01-10,22.0625,22.1525,21.6925,21.9225,55017400.0,21.9225
1179,,MSFT,2006-12-13,21.8912,21.8912,21.6112,21.8412,46002500.0,21.8412
1180,,MSFT,2006-07-28,17.6272,17.8272,17.6072,17.7972,51705800.0,17.7972
1181,,MSFT,2006-07-21,17.7283,17.7983,16.6483,17.5183,175483800.0,17.5183
1182,,MSFT,2006-05-08,17.4679,18.6179,17.1279,17.3479,80693500.0,17.3479
1183,,MSFT,2005-11-10,19.5297,19.7397,19.2297,19.6797,73314800.0,19.6797
1184,,MSFT,2005-09-06,19.6743,19.9043,19.5943,19.6143,46089000.0,19.6143
1185,,MSFT,2005-01-20,18.594,18.854,18.494,18.614,58380100.0,18.614
1186,,MSFT,2004-09-30,17.797,17.997,17.727,17.857,71218000.0,17.857
1187,,MSFT,2004-08-19,17.6932,17.7932,17.3532,17.4632,46293000.0,17.4632
1188,,MSFT,2004-07-27,18.5732,18.6332,18.0032,18.3132,72968400.0,18.3132
1189,,MSFT,2004-07-12,17.7391,18.0691,17.6591,17.9591,45757300.0,17.9591
1190,,MSFT,2004-05-19,16.9074,17.1474,16.4974,16.4974,60052800.0,16.4974
1191,,MSFT,2004-03-30,16.2369,16.3569,16.0569,16.2269,59010400.0,16.2269
1192,,MSFT,2004-03-25,15.6305,16.2705,15.6105,16.2205,85677900.0,16.2205
1193,,MSFT,2002-11-08,18.0346,18.3096,17.5396,17.5846,64522200.0,17.5846
1194,,MSFT,2002-08-20,16.4589,16.6189,16.1439,16.2889,70317600.0,16.2889
1195,,MSFT,2002-05-06,15.9266,16.4766,15.3916,15.5166,66299400.0,15.5166
1196,,MSFT,2001-12-24,21.6936,21.8486,21.4336,21.4686,11701600.0,21.4686
1197,,MSFT,2001-12-18,21.9318,22.1718,21.7718,22.1068,47255200.0,22.1068
1198,,MSFT,2001-05-10,22.9048,22.9598,22.3198,22.3398,64334600.0,22.3398
1199,,MSFT,2000-12-29,14.124,15.0615,13.6552,13.8427,99977600.0,13.8427
1200,,MSFT,2000-05-05,22.2613,23.0426,22.0738,22.6988,36402200.0,22.6988
1201,,MSFT,2000-04-11,27.3929,27.8616,26.5804,26.7679,71961800.0,26.7679
1202,,MSFT,2000-02-28,28.565,29.5025,27.5025,29.2213,76131800.0,29.2213
1203,,MSFT,2000-02-03,32.2896,33.3521,31.3209,33.0709,49186000.0,33.0709
1204,,MSFT,1999-09-30,28.6209,29.4646,28.0271,28.9021,47455400.0,28.9021
1205,,MSFT,1999-02-19,23.4984,23.9515,23.0765,23.5765,73085600.0,23.5765
1206,,MSFT,1998-12-02,20.8349,20.9755,19.913,20.2255,65759600.0,20.2255
1207,,MSFT,1998-08-12,16.5773,16.7961,16.2492,16.7648,53760000.0,16.7648
1208,,MSFT,1998-06-05,13.6692,13.8254,13.3879,13.7629,34431600.0,13.7629
1209,,MSFT,1998-04-01,14.2805,14.4836,13.9524,14.4211,36835600.0,14.4211
1210,,MSFT,1998-02-20,12.4235,12.4548,12.0954,12.3767,86092000.0,12.3767
1211,,MSFT,1997-04-30,9.3345,9.8345,9.3033,9.6939,90204000.0,9.6939
1212,,MSFT,1996-11-05,5.4573,5.6448,5.4456,5.6448,86417600.0,5.6448
1213,,MSFT,1996-06-12,4.8538,5.01,4.8459,4.9866,88844800.0,4.9866
1214,,MSFT,1995-12-26,3.6003,3.6628,3.5769,3.6003,34707200.0,3.6003
1215,,MSFT,1995-05-19,3.3355,3.4136,3.3199,3.4058,45190400.0,3.4058
1216,,MSFT,1995-03-22,2.8025,2.8338,2.7635,2.8299,52464000.0,2.8299
1217,,MSFT,1995-02-23,2.4349,2.4896,2.4193,2.4584,59939200.0,2.4584
1218,,MSFT,1995-01-31,2.353,2.3921,2.2983,2.3686,59945600.0,2.3686
1219,,MSFT,1994-12-08,2.5323,2.5714,2.4777,2.4933,41934400.0,2.4933
1220,,MSFT,1994-10-06,2.2366,2.2601,2.1585,2.1741,40790400.0,2.1741
1221,,MSFT,1994-09-19,2.2845,2.2923,2.2533,2.2689,48350400.0,2.2689
1222,,MSFT,1994-08-29,2.2959,2.3428,2.2725,2.2764,56625600.0,2.2764
1223,,MSFT,1993-08-20,1.435,1.5365,1.4272,1.5209,73683200.0,1.5209
